PRN;Time_UTC;Azimuth;Elevation;MP_C1C;MP_C2W;MP_C2X;MP_C5X;SNR_S1C;SNR_S2W;SNR_S2X;SNR_S5X
G01;2022-01-01 01:52:30;273.35;56.68;0.3715;0.3963;0.3043;-0.0338;48.4;42.2;50.0;54.3
G01;2022-01-01 01:53:00;273.35;56.92;0.1844;0.1671;0.1420;0.3700;48.0;41.4;49.5;54.4
G01;2022-01-01 01:53:30;273.35;57.16;0.2188;0.0882;0.2632;0.0529;48.2;41.4;49.6;54.3
G01;2022-01-01 01:54:00;273.35;57.40;0.3055;-0.0022;0.3118;0.1890;48.5;41.1;49.3;54.7
G01;2022-01-01 01:54:30;273.35;57.64;0.0443;-0.2247;0.0003;0.1579;48.3;41.0;49.3;54.5
G01;2022-01-01 01:55:00;273.34;57.88;-0.0040;-0.2013;0.1787;0.1330;49.0;40.9;49.3;54.6
G01;2022-01-01 01:55:30;273.33;58.12;-0.2152;-0.0381;0.0149;0.4601;47.9;41.4;49.6;54.5
G01;2022-01-01 01:56:00;273.33;58.35;0.1498;-0.2812;-0.0253;0.1650;48.3;40.9;49.3;54.4
G01;2022-01-01 01:56:30;273.32;58.59;-0.0329;-0.1231;-0.0961;0.0883;48.2;40.6;49.3;54.4
G01;2022-01-01 01:57:00;273.30;58.83;-0.3631;0.0076;0.0216;0.2589;48.0;41.1;49.4;54.4
G01;2022-01-01 01:57:30;273.29;59.07;-0.3005;0.0196;0.2486;-0.1188;47.8;41.2;50.0;55.0
G01;2022-01-01 01:58:00;273.27;59.31;0.0109;0.2432;0.1792;-0.2235;48.7;41.2;49.5;54.5
G01;2022-01-01 01:58:30;273.25;59.55;0.2219;0.0579;-0.0381;-0.0754;48.9;41.4;49.6;54.4
G01;2022-01-01 01:59:00;273.23;59.79;0.0584;0.4117;0.0157;-0.4349;48.7;41.9;50.8;54.1
G01;2022-01-01 01:59:30;273.21;60.03;0.3003;0.1482;0.5612;-0.4818;48.7;41.0;50.4;53.9
G01;2022-01-01 02:00:00;273.18;60.27;-0.2748;0.0497;0.2047;-0.2662;48.0;41.1;50.3;54.1
G01;2022-01-01 02:00:30;273.15;60.50;-0.1042;0.2811;0.0730;-0.5265;47.2;52.0;49.8;54.1
G01;2022-01-01 02:01:00;273.12;60.74;0.7783;0.0046;0.0226;-0.2045;48.1;51.9;50.0;54.3
G01;2022-01-01 02:01:30;273.09;60.98;0.1894;0.0649;0.1579;0.0167;47.8;51.8;49.5;54.7
G01;2022-01-01 02:02:00;273.05;61.22;0.6870;0.5769;0.1269;-0.0890;48.7;52.3;49.9;54.2
G01;2022-01-01 02:02:30;273.01;61.46;0.1748;0.3452;0.1861;0.0051;48.0;52.2;49.9;54.4
G01;2022-01-01 02:03:00;272.97;61.70;0.2599;0.3786;0.0276;-0.0441;48.3;52.2;50.0;54.6
G01;2022-01-01 02:03:30;272.93;61.94;0.0438;0.2470;0.2500;-0.0531;48.2;52.1;49.7;54.8
G01;2022-01-01 02:04:00;272.88;62.18;-0.0021;-0.0039;0.1480;-0.1877;48.6;52.0;49.8;54.5
G01;2022-01-01 02:04:30;272.83;62.42;-0.0465;0.1212;0.0232;0.0931;47.8;52.1;50.0;55.0
G01;2022-01-01 02:05:00;272.78;62.65;-0.4021;0.0770;0.0629;-0.0241;47.7;51.8;50.0;55.2
G01;2022-01-01 02:05:30;272.72;62.89;0.1143;0.0378;0.1137;-0.0111;48.3;51.8;50.1;55.3
G01;2022-01-01 02:06:00;272.66;63.13;-0.0564;0.1597;-0.0993;0.2463;47.8;51.8;49.8;55.3
G01;2022-01-01 02:06:30;272.60;63.37;-0.1261;0.2936;-0.0794;0.2051;47.9;51.9;50.0;55.6
G01;2022-01-01 02:07:00;272.53;63.61;-0.1295;0.0176;-0.0964;0.2718;47.8;51.6;50.0;55.7
G01;2022-01-01 02:07:30;272.46;63.85;-0.1744;-0.2375;-0.1766;0.3587;47.6;51.5;50.3;56.0
G01;2022-01-01 02:08:00;272.39;64.08;-0.2600;-0.0569;-0.2579;0.5938;48.2;51.7;50.4;56.0
G01;2022-01-01 02:08:30;272.32;64.32;0.1431;-0.2558;-0.2969;0.6514;47.9;51.5;50.0;56.2
G01;2022-01-01 02:09:00;272.23;64.56;-0.2402;-0.3188;-0.0908;0.6475;47.9;51.5;50.3;56.4
G01;2022-01-01 02:09:30;272.15;64.80;-0.0447;-0.2962;-0.3672;0.7309;47.5;51.8;50.5;56.5
G01;2022-01-01 02:10:00;272.06;65.03;0.0638;-0.3740;-0.4080;0.4702;48.0;51.6;50.7;56.4
G01;2022-01-01 02:10:30;271.97;65.27;-0.1878;-0.4214;-0.3345;0.3617;47.9;51.6;50.0;56.7
G01;2022-01-01 02:11:00;271.87;65.51;0.0468;-0.3795;-0.1905;0.4761;48.0;51.8;50.7;56.8
G01;2022-01-01 02:11:30;271.77;65.75;0.1950;-0.3729;-0.1490;0.3718;48.3;51.6;50.5;56.5
G01;2022-01-01 02:12:00;271.67;65.98;0.2170;-0.4048;-0.0578;0.1491;48.1;52.0;50.0;56.5
G01;2022-01-01 02:12:30;271.56;66.22;0.3691;-0.2067;-0.2467;0.1897;48.1;52.2;51.0;56.5
G01;2022-01-01 02:13:00;271.45;66.46;0.3832;-0.2060;0.0610;0.2584;48.0;52.2;50.3;56.7
G01;2022-01-01 02:13:30;271.33;66.69;0.0934;-0.2583;-0.3383;0.1079;48.0;52.3;50.8;56.7
G01;2022-01-01 02:14:00;271.20;66.93;0.2320;-0.0887;-0.2667;0.1546;48.1;52.3;50.7;56.6
G01;2022-01-01 02:14:30;271.07;67.16;0.0732;-0.2720;-0.0270;0.1791;48.9;52.6;50.8;56.6
G01;2022-01-01 02:15:00;270.94;67.40;0.5250;0.0389;0.0199;0.2398;48.8;52.9;50.8;56.6
G01;2022-01-01 02:15:30;270.80;67.63;0.0759;-0.0884;0.0926;0.1381;48.4;53.1;51.5;56.8
G01;2022-01-01 02:16:00;270.65;67.87;-0.2502;-0.1373;-0.1113;0.0917;48.2;53.0;51.1;56.6
G01;2022-01-01 02:16:30;270.50;68.10;0.0971;-0.0721;-0.1471;0.0279;49.6;53.3;51.5;56.6
G01;2022-01-01 02:17:00;270.35;68.34;0.0355;0.1736;-0.2884;0.1503;47.9;53.2;51.0;56.8
G01;2022-01-01 02:17:30;270.18;68.57;-0.0324;0.0645;-0.1385;-0.0063;48.3;53.0;51.5;56.7
G01;2022-01-01 02:18:00;270.01;68.80;0.0221;-0.1066;-0.1316;0.0101;48.1;53.4;51.2;56.7
G01;2022-01-01 02:18:30;269.84;69.04;-0.0797;0.1023;0.2113;-0.1733;48.3;53.7;51.9;56.7
G01;2022-01-01 02:19:00;269.66;69.27;0.4058;0.2774;0.0693;-0.2829;48.7;54.0;51.7;56.7
G01;2022-01-01 02:19:30;269.47;69.50;-0.1427;0.1820;0.1180;-0.1524;48.8;54.1;51.5;56.7
G01;2022-01-01 02:20:00;269.27;69.73;-0.0171;0.1678;0.0408;-0.1002;48.3;54.3;52.0;56.6
G01;2022-01-01 02:20:30;269.07;69.96;-0.0167;0.1852;0.0862;-0.1220;48.8;54.1;52.1;56.9
G01;2022-01-01 02:21:00;268.86;70.19;0.1361;0.1928;0.0468;-0.1675;48.8;54.4;51.9;56.7
G01;2022-01-01 02:21:30;268.64;70.42;0.2297;0.1928;0.1947;0.0205;48.3;54.5;51.6;56.7
G01;2022-01-01 02:22:00;268.41;70.65;0.1314;0.1348;-0.0422;-0.1389;49.5;54.6;51.8;56.7
G01;2022-01-01 02:22:30;268.17;70.88;-0.1670;0.0392;0.0212;-0.1308;49.0;54.4;51.9;56.8
G01;2022-01-01 02:23:00;267.93;71.11;-0.1200;-0.0188;0.1832;-0.0875;48.3;54.5;52.2;56.9
G01;2022-01-01 02:23:30;267.68;71.34;0.4542;0.0066;-0.2054;-0.0540;48.9;54.6;51.8;57.0
G01;2022-01-01 02:24:00;267.41;71.57;-0.2782;0.0256;0.1716;0.0753;49.3;54.7;52.2;56.9
G01;2022-01-01 02:24:30;267.14;71.79;-0.4379;0.2483;0.0683;-0.0120;49.3;54.9;52.5;56.9
G01;2022-01-01 02:25:00;266.86;72.02;-0.1393;0.1633;-0.0837;0.0536;49.3;55.4;51.8;57.2
G01;2022-01-01 02:25:30;266.57;72.24;-0.2787;0.1218;-0.0212;0.0911;49.2;55.6;52.3;57.1
G01;2022-01-01 02:26:00;266.26;72.47;-0.2098;0.1408;0.1238;0.1619;48.9;55.4;52.3;57.1
G01;2022-01-01 02:26:30;265.95;72.69;-0.2048;0.0390;0.0030;0.2727;49.0;55.9;51.6;57.3
G01;2022-01-01 02:27:00;265.62;72.91;0.0265;-0.0226;-0.1586;0.3813;49.5;56.3;52.0;57.4
G01;2022-01-01 02:27:30;265.29;73.13;0.1677;-0.0576;0.0774;0.3251;49.7;55.9;52.2;57.3
G01;2022-01-01 02:28:00;264.94;73.35;-0.0182;-0.0256;-0.1046;0.1892;49.8;55.8;52.1;57.2
G01;2022-01-01 02:28:30;264.58;73.57;-0.0340;0.0618;0.1188;0.1478;49.3;56.1;52.3;57.1
G01;2022-01-01 02:29:00;264.20;73.79;-0.2370;0.1408;-0.0573;0.0756;49.9;56.0;52.2;57.3
G01;2022-01-01 02:29:30;263.81;74.01;0.4793;-0.0567;-0.0098;0.2215;50.2;56.2;52.4;57.4
G01;2022-01-01 02:30:00;263.41;74.23;0.3289;-0.0757;-0.2417;0.3885;50.6;56.1;52.4;57.1
G01;2022-01-01 02:30:30;262.99;74.44;-0.0222;-0.1973;-0.0453;0.2984;50.2;56.4;51.7;57.1
G01;2022-01-01 02:31:00;262.56;74.65;0.2789;-0.2708;-0.0558;0.2210;50.8;56.0;52.1;57.2
G01;2022-01-01 02:31:30;262.12;74.87;0.1613;-0.1186;-0.0657;0.2703;50.9;55.7;52.7;57.1
G01;2022-01-01 02:32:00;261.65;75.08;0.2360;-0.1223;-0.1734;0.2043;50.5;55.4;52.3;57.4
G01;2022-01-01 02:32:30;261.17;75.29;-0.0679;-0.1484;-0.1604;0.3378;51.3;55.9;51.9;57.3
G01;2022-01-01 02:33:00;260.67;75.50;0.2000;-0.1635;-0.2785;0.4302;51.5;55.7;51.8;57.2
G01;2022-01-01 02:33:30;260.16;75.70;0.1274;-0.4311;-0.2851;0.3428;51.1;55.8;51.7;57.1
G01;2022-01-01 02:34:00;259.62;75.91;-0.1470;-0.3342;-0.3522;0.3523;51.0;55.7;51.7;57.0
G01;2022-01-01 02:34:30;259.07;76.11;-0.2123;-0.4062;-0.0922;0.2757;50.7;55.7;51.7;56.8
G01;2022-01-01 02:35:00;258.50;76.31;-0.2565;-0.1767;-0.2167;0.1920;51.3;56.0;52.1;56.9
G01;2022-01-01 02:35:30;257.90;76.51;0.3821;-0.2573;-0.2413;0.1845;51.1;56.1;51.8;56.8
G01;2022-01-01 02:36:00;257.29;76.71;-0.0438;-0.4019;-0.1769;0.0769;51.1;55.7;52.0;56.6
G01;2022-01-01 02:36:30;256.65;76.90;-0.0137;-0.3224;-0.1324;0.0333;50.9;55.4;52.0;56.7
G01;2022-01-01 02:37:00;255.99;77.10;-0.0696;-0.1691;-0.1471;0.0322;50.9;56.1;52.1;56.4
G01;2022-01-01 02:37:30;255.31;77.29;0.0223;-0.1591;-0.1351;-0.0922;51.0;55.9;52.2;56.4
G01;2022-01-01 02:38:00;254.60;77.47;0.0020;-0.0554;-0.3284;-0.1503;51.8;55.7;51.8;56.3
G01;2022-01-01 02:38:30;253.86;77.66;0.0921;-0.0315;-0.0475;0.0015;51.9;56.5;51.5;56.3
G01;2022-01-01 02:39:00;253.11;77.84;0.0311;-0.0538;-0.1938;0.0582;51.4;55.5;52.0;56.4
G01;2022-01-01 02:39:30;252.32;78.02;-0.1725;-0.0773;-0.1384;0.0820;50.5;55.9;51.8;56.2
G01;2022-01-01 02:40:00;251.51;78.20;-0.3292;-0.0944;-0.0404;0.0016;51.2;55.7;51.6;56.3
G01;2022-01-01 02:40:30;250.66;78.37;0.1940;-0.0517;0.1763;0.0387;51.0;56.3;51.4;56.3
G01;2022-01-01 02:41:00;249.79;78.54;0.0402;-0.0267;-0.2397;0.1543;50.8;56.1;52.1;56.1
G01;2022-01-01 02:41:30;248.89;78.71;0.2047;-0.0571;-0.0311;0.0506;50.5;55.8;51.8;56.1
G01;2022-01-01 02:42:00;247.96;78.87;-0.0797;0.0444;0.2034;0.0053;51.2;56.1;51.3;56.2
G01;2022-01-01 02:42:30;247.00;79.03;-0.3805;0.0953;-0.2927;-0.0762;51.4;56.5;51.9;55.9
G01;2022-01-01 02:43:00;246.01;79.19;0.0012;0.0192;-0.0798;-0.0713;50.4;55.7;51.4;55.8
G01;2022-01-01 02:43:30;244.98;79.34;0.0694;0.1160;-0.1980;0.0325;50.9;55.4;51.9;56.1
G01;2022-01-01 02:44:00;243.92;79.49;-0.4866;0.1378;-0.0822;0.0682;50.8;55.7;51.9;56.1
G01;2022-01-01 02:44:30;242.83;79.63;-0.0221;0.0964;0.0994;0.0321;50.7;55.8;51.8;55.9
G01;2022-01-01 02:45:00;241.71;79.77;0.1890;0.1704;-0.1016;0.1620;51.2;55.3;51.6;55.9
G01;2022-01-01 02:45:30;240.55;79.91;0.1404;0.1366;0.0136;0.1093;50.0;55.6;51.7;55.5
G01;2022-01-01 02:46:00;239.36;80.04;-0.0393;0.0345;-0.1065;0.0016;50.8;55.7;51.6;55.6
G01;2022-01-01 02:46:30;238.13;80.16;-0.4224;-0.0409;-0.0230;0.0646;51.1;55.6;51.2;55.4
G01;2022-01-01 02:47:00;236.87;80.28;0.1973;0.0828;0.0107;0.0192;50.8;55.6;51.1;55.4
G01;2022-01-01 02:47:30;235.58;80.39;-0.0721;0.0565;-0.0685;-0.0053;50.3;55.5;50.8;55.4
G01;2022-01-01 02:48:00;234.25;80.50;0.0863;0.1439;0.2249;0.0226;49.9;55.4;51.2;55.5
G01;2022-01-01 02:48:30;232.89;80.60;0.0585;0.0524;-0.2266;-0.1446;50.4;55.2;51.4;55.6
G01;2022-01-01 02:49:00;231.50;80.69;-0.2562;0.0538;-0.0832;-0.0888;50.2;55.2;50.9;55.6
G01;2022-01-01 02:49:30;230.09;80.78;-0.3008;0.0377;0.0677;-0.0309;50.8;55.8;51.6;55.3
G01;2022-01-01 02:50:00;228.64;80.86;-0.1858;0.0878;0.1737;-0.0938;51.1;56.1;51.4;55.4
G01;2022-01-01 02:50:30;227.16;80.93;-0.0371;0.1355;-0.0685;-0.0736;50.6;55.4;51.0;55.4
G01;2022-01-01 02:51:00;225.66;81.00;-0.3117;0.1070;0.0080;-0.1329;50.3;55.7;51.5;55.4
G01;2022-01-01 02:51:30;224.14;81.06;-0.1798;0.1805;0.0265;-0.3208;49.6;55.6;51.4;55.2
G01;2022-01-01 02:52:00;222.60;81.11;-0.1135;-0.0522;-0.0913;-0.1674;51.3;55.4;51.6;55.1
G01;2022-01-01 02:52:30;221.03;81.16;0.1709;0.1689;-0.0321;-0.2943;50.7;55.4;51.3;54.9
G01;2022-01-01 02:53:00;219.45;81.20;-0.0856;0.1386;-0.0094;-0.1662;49.7;55.9;51.1;54.9
G01;2022-01-01 02:53:30;217.86;81.23;-0.1622;0.1721;-0.0289;-0.0625;50.5;55.4;50.8;55.0
G01;2022-01-01 02:54:00;216.26;81.25;-0.3164;0.2062;-0.1878;-0.1673;50.8;56.0;51.3;54.9
G01;2022-01-01 02:54:30;214.65;81.26;-0.3149;0.1174;-0.0736;-0.2772;50.8;55.0;50.9;54.8
G01;2022-01-01 02:55:00;213.03;81.27;-0.0915;0.0310;-0.1341;-0.2650;51.7;55.3;51.4;55.0
G01;2022-01-01 02:55:30;211.42;81.27;-0.1437;0.1649;-0.0951;-0.3777;50.7;56.0;50.6;55.1
G01;2022-01-01 02:56:00;209.80;81.26;-0.1975;0.0584;0.1744;-0.4631;51.1;55.9;51.0;55.0
G01;2022-01-01 02:56:30;208.19;81.24;-0.2252;0.0664;-0.1386;-0.4205;51.2;55.8;51.0;55.0
G01;2022-01-01 02:57:00;206.59;81.22;-0.1513;0.0282;0.0572;-0.5752;50.5;55.4;50.9;55.0
G01;2022-01-01 02:57:30;205.00;81.19;-0.1122;0.0794;0.2874;-0.5042;50.6;55.5;50.9;55.2
G01;2022-01-01 02:58:00;203.42;81.15;-0.0726;0.0646;0.1776;-0.4648;51.1;56.1;51.2;54.7
G01;2022-01-01 02:58:30;201.86;81.10;-0.0177;0.0089;0.0378;-0.3672;50.2;55.7;50.9;54.6
G01;2022-01-01 02:59:00;200.32;81.04;-0.0676;0.1767;0.0067;-0.4785;49.8;55.6;51.3;55.4
G01;2022-01-01 02:59:30;198.80;80.98;-0.2903;0.4642;0.3382;-0.5049;50.2;55.7;52.0;55.0
G01;2022-01-01 03:00:00;197.30;80.91;-0.1100;0.1901;0.0981;-0.5295;50.4;56.1;51.1;54.8
G01;2022-01-01 03:00:30;195.83;80.83;-0.2318;0.3178;0.2528;-0.4074;49.4;55.1;51.0;55.0
G01;2022-01-01 03:01:00;194.38;80.75;0.0120;0.2477;-0.0043;-0.5891;51.0;55.8;51.1;54.8
G01;2022-01-01 03:01:30;192.97;80.66;-0.1309;0.1987;0.1137;-0.5596;50.0;55.6;51.4;55.2
G01;2022-01-01 03:02:00;191.58;80.56;-0.0651;0.1133;0.2213;-0.3741;49.8;56.4;51.8;55.2
G01;2022-01-01 03:02:30;190.23;80.46;0.0286;0.0319;-0.0501;-0.3356;49.9;56.2;51.8;55.4
G01;2022-01-01 03:03:00;188.91;80.35;-0.0353;0.0421;0.1620;-0.1928;50.2;55.6;51.3;55.7
G01;2022-01-01 03:03:30;187.61;80.24;-0.2604;0.0491;0.0661;-0.1245;49.5;56.4;51.0;55.7
G01;2022-01-01 03:04:00;186.36;80.12;-0.0348;-0.0661;0.3778;-0.1101;50.0;55.3;51.1;55.5
G01;2022-01-01 03:04:30;185.13;79.99;-0.1772;-0.0213;0.0187;-0.1173;50.3;55.7;51.0;55.2
G01;2022-01-01 03:05:00;183.94;79.86;-0.2726;0.1033;0.3432;-0.1902;50.2;55.5;51.1;55.8
G01;2022-01-01 03:05:30;182.79;79.72;0.0974;0.0989;-0.0551;-0.2983;50.1;55.7;51.1;55.4
G01;2022-01-01 03:06:00;181.66;79.58;-0.3030;0.1124;0.0364;-0.3237;50.0;56.1;51.2;55.2
G01;2022-01-01 03:06:30;180.58;79.44;-0.0469;0.0142;0.1942;-0.3708;50.1;55.6;51.3;55.1
G01;2022-01-01 03:07:00;179.52;79.28;-0.3697;-0.0803;-0.0883;-0.3778;49.8;55.4;51.1;55.6
G01;2022-01-01 03:07:30;178.49;79.13;-0.3330;0.0166;0.1516;-0.2010;50.5;56.0;51.1;55.4
G01;2022-01-01 03:08:00;177.50;78.97;-0.1339;0.0388;0.1818;-0.1237;49.5;55.1;51.2;55.7
G01;2022-01-01 03:08:30;176.54;78.81;-0.1825;0.0143;-0.2387;-0.1718;49.6;55.4;51.3;55.7
G01;2022-01-01 03:09:00;175.61;78.64;-0.2970;0.1652;0.0702;-0.2773;48.9;55.1;51.3;55.7
G01;2022-01-01 03:09:30;174.71;78.47;-0.2110;0.0606;-0.0404;-0.2349;48.8;55.0;51.6;55.6
G01;2022-01-01 03:10:00;173.84;78.30;-0.5516;0.0705;-0.1676;-0.2725;49.9;54.8;51.4;55.6
G01;2022-01-01 03:10:30;173.00;78.12;-0.2876;0.1628;-0.1402;-0.0568;49.6;54.8;51.6;55.9
G01;2022-01-01 03:11:00;172.18;77.94;-0.3093;0.0168;-0.0323;0.1248;48.2;55.0;51.3;56.0
G01;2022-01-01 03:11:30;171.40;77.76;-0.3690;0.0918;0.0168;0.0453;48.5;54.7;51.5;56.1
G01;2022-01-01 03:12:00;170.64;77.58;-0.3493;0.1078;0.0808;-0.0809;49.0;54.6;51.7;55.8
G01;2022-01-01 03:12:30;169.90;77.39;0.1584;-0.0147;0.0933;-0.1702;48.9;54.6;51.6;55.9
G01;2022-01-01 03:13:00;169.19;77.20;-0.1100;0.0666;-0.0515;-0.0541;48.8;54.5;51.7;56.0
G01;2022-01-01 03:13:30;168.51;77.00;-0.2512;0.1899;0.0569;0.0608;48.1;54.4;51.3;56.0
G01;2022-01-01 03:14:00;167.84;76.81;-0.9160;-0.0362;-0.0493;0.0225;47.6;54.1;51.5;55.9
G01;2022-01-01 03:14:30;167.20;76.61;-0.1896;-0.0156;0.0553;0.0005;48.1;54.1;51.3;56.1
G01;2022-01-01 03:15:00;166.58;76.41;-0.3590;-0.0977;-0.0127;0.0604;48.9;54.1;51.3;56.3
G01;2022-01-01 03:15:30;165.99;76.21;-0.4585;-0.1671;-0.2542;0.0818;47.6;53.8;50.9;56.1
G01;2022-01-01 03:16:00;165.41;76.00;-0.4078;-0.0331;-0.1901;0.1117;47.4;53.7;51.2;56.3
G01;2022-01-01 03:16:30;164.85;75.80;0.2038;-0.0264;-0.3784;0.2205;48.1;53.9;51.3;56.2
G01;2022-01-01 03:17:00;164.31;75.59;0.0259;-0.2115;-0.3425;0.1333;47.9;53.7;51.0;56.4
G01;2022-01-01 03:17:30;163.79;75.38;-0.3296;-0.4231;-0.1311;0.1089;47.5;53.4;51.2;56.1
G01;2022-01-01 03:18:00;163.29;75.17;0.1992;-0.5989;-0.3809;0.2454;47.8;53.1;50.6;56.1
G01;2022-01-01 03:18:30;162.80;74.95;-0.6332;-0.4402;-0.4042;0.4198;48.0;53.0;50.9;56.2
G01;2022-01-01 03:19:00;162.33;74.74;-0.7245;-0.4594;-0.3474;0.3887;47.4;53.0;50.3;56.5
G01;2022-01-01 03:19:30;161.88;74.52;0.0285;-0.6216;-0.4936;0.3371;48.2;53.0;50.8;56.1
G01;2022-01-01 03:20:00;161.44;74.31;-0.2773;-0.6040;-0.3720;0.3667;47.5;52.9;50.5;56.2
G01;2022-01-01 03:20:30;161.02;74.09;0.0824;-0.4564;-0.2624;0.5979;47.8;53.0;50.7;56.3
G01;2022-01-01 03:21:00;160.61;73.87;0.0477;-0.4171;-0.2562;0.7039;47.8;53.0;49.9;56.2
G01;2022-01-01 03:21:30;160.21;73.65;-0.5954;-0.5847;-0.3707;0.5411;48.2;53.0;50.1;56.2
G01;2022-01-01 03:22:00;159.83;73.43;-0.2015;-0.7468;-0.2208;0.2201;48.1;53.0;50.2;56.0
G01;2022-01-01 03:22:30;159.46;73.20;-0.3981;-0.5992;-0.1312;0.2786;48.3;52.9;49.7;55.9
G01;2022-01-01 03:23:00;159.10;72.98;-0.0578;-0.5419;-0.5400;0.4289;48.5;53.0;50.3;56.1
G01;2022-01-01 03:23:30;158.76;72.75;0.0517;-0.7306;-0.3806;0.3166;47.8;53.1;49.8;55.9
G01;2022-01-01 03:24:00;158.42;72.53;-0.1124;-0.7875;-0.3395;0.1560;48.0;53.1;50.0;55.9
G01;2022-01-01 03:24:30;158.10;72.30;0.0885;-0.5588;-0.5208;0.3899;48.8;53.2;50.2;56.1
G01;2022-01-01 03:25:00;157.79;72.07;0.1459;-0.4925;-0.6546;0.5213;48.6;53.4;50.6;56.1
G01;2022-01-01 03:25:30;157.49;71.84;-0.0205;-0.5905;-0.4945;0.3930;48.8;53.4;50.3;56.5
G01;2022-01-01 03:26:00;157.20;71.61;0.0785;-0.6499;-0.4410;0.3378;48.3;53.4;50.4;56.1
G01;2022-01-01 03:26:30;156.91;71.38;0.3103;-0.4655;-0.6085;0.4827;49.3;53.6;50.8;56.0
G01;2022-01-01 03:27:00;156.64;71.15;0.0195;-0.4576;-0.4627;0.5540;49.4;53.7;50.3;56.0
G01;2022-01-01 03:27:30;156.38;70.92;0.1315;-0.4890;-0.0081;0.3732;49.0;53.8;50.3;55.9
G01;2022-01-01 03:28:00;156.12;70.69;0.0496;-0.2604;-0.0585;0.0986;49.8;53.8;50.5;56.1
G01;2022-01-01 03:28:30;155.88;70.45;0.0560;-0.0797;-0.3778;0.2279;48.8;53.9;50.9;56.1
G01;2022-01-01 03:29:00;155.64;70.22;-0.0299;-0.1458;-0.1848;0.2828;48.8;53.8;50.7;55.9
G01;2022-01-01 03:29:30;155.41;69.99;0.0527;-0.0840;-0.1240;0.1277;49.0;53.8;51.1;55.9
G01;2022-01-01 03:30:00;155.18;69.75;-0.1512;0.2439;0.0508;0.1927;49.4;53.7;50.8;56.1
G01;2022-01-01 03:30:30;154.97;69.52;-0.2924;0.0071;0.0141;0.3221;48.5;53.6;51.0;55.9
G01;2022-01-01 03:31:00;154.76;69.28;0.0655;0.0236;0.1746;0.2117;48.6;53.6;50.7;56.1
G01;2022-01-01 03:31:30;154.56;69.04;-0.3048;0.3032;0.4141;0.1039;48.8;53.8;50.7;55.9
G01;2022-01-01 03:32:00;154.36;68.81;-0.0098;0.2169;0.2579;0.1714;48.3;53.8;51.1;55.9
G01;2022-01-01 03:32:30;154.18;68.57;-0.3261;0.1805;0.2455;0.0861;48.4;53.5;51.0;55.9
G01;2022-01-01 03:33:00;153.99;68.33;-0.2461;0.2155;-0.0826;-0.0548;48.9;53.8;50.7;56.1
G01;2022-01-01 03:33:30;153.82;68.09;-0.4262;0.2435;0.0594;-0.1435;48.1;53.5;51.6;55.9
G01;2022-01-01 03:34:00;153.65;67.85;-0.0280;0.1755;0.1475;-0.0350;47.9;53.6;51.2;55.8
G01;2022-01-01 03:34:30;153.48;67.61;-0.1428;0.2526;0.0765;-0.0587;48.8;53.7;50.8;55.6
G01;2022-01-01 03:35:00;153.32;67.37;-0.1426;0.3669;0.2948;-0.2522;48.8;53.7;50.8;55.9
G01;2022-01-01 03:35:30;153.17;67.13;0.0193;0.3694;0.0644;-0.2749;48.3;53.9;51.2;55.6
G01;2022-01-01 03:36:00;153.02;66.89;-0.1699;0.3475;0.2914;-0.2745;48.0;53.7;50.9;55.5
G01;2022-01-01 03:36:30;152.88;66.65;-0.2719;0.2949;0.3209;-0.3787;48.8;53.7;51.0;55.3
G01;2022-01-01 03:37:00;152.74;66.41;-0.3168;0.0472;0.4082;-0.4108;49.0;53.4;50.7;55.6
G01;2022-01-01 03:37:30;152.61;66.17;-0.0279;-0.0405;-0.0505;-0.5185;48.6;53.4;50.3;55.3
G01;2022-01-01 03:38:00;152.48;65.93;0.0424;0.0156;-0.0944;-0.4121;49.0;53.4;51.4;55.8
G01;2022-01-01 03:38:30;152.35;65.69;-0.3314;0.0343;-0.1697;-0.3495;48.7;53.1;50.1;55.6
G01;2022-01-01 03:39:00;152.23;65.45;-0.3101;-0.1199;0.0900;-0.1568;48.7;53.2;50.3;55.6
G01;2022-01-01 03:39:30;152.12;65.20;-0.1535;-0.0922;0.0268;-0.1084;48.6;53.0;50.5;55.6
G01;2022-01-01 03:40:00;152.00;64.96;-0.3612;-0.2366;-0.3986;-0.0269;49.1;52.9;50.1;55.7
G01;2022-01-01 03:40:30;151.90;64.72;0.4609;-0.3310;-0.4150;-0.0305;49.3;53.0;49.6;55.8
G01;2022-01-01 03:41:00;151.79;64.47;-0.2324;-0.6891;-0.1751;0.1161;48.7;52.8;49.8;55.7
G01;2022-01-01 03:41:30;151.69;64.23;0.0529;-0.5359;-0.0259;0.1417;48.8;52.7;49.8;55.8
G01;2022-01-01 03:42:00;151.59;63.99;-0.2278;-0.5949;-0.5520;0.1645;49.1;52.7;50.2;55.9
G01;2022-01-01 03:42:30;151.50;63.74;0.5735;-0.5438;-0.4318;0.2394;48.8;52.8;50.0;55.7
G01;2022-01-01 03:43:00;151.41;63.50;-0.3867;-0.4305;-0.4355;0.2544;48.1;52.5;50.5;55.8
G01;2022-01-01 03:43:30;151.32;63.26;-0.2153;-0.4583;-0.0413;0.3999;49.3;52.7;50.4;56.0
G01;2022-01-01 03:44:00;151.24;63.01;-0.4114;-0.4853;-0.0603;0.4582;48.5;52.5;49.8;56.0
